fecha_consulta,Moneda,Compra,Venta
2026-02-16,Dólar de N.A.,3.348,3.358
2026-02-16,Peso Chileno,0.003,
2026-02-16,Libra Esterlina,4.232,4.658
2026-02-16,Yen Japonés,,0.023
2026-02-16,Peso Mexicano,,0.195
2026-02-16,Franco Suizo,3.969,4.415
2026-02-16,Euro,3.71,4.15
