fecha_consulta,Moneda,Compra,Venta
2025-08-28,Dólar de N.A.,3.551,3.558
2025-08-28,Dólar Australiano,2.134,
2025-08-28,Dólar Canadiense,2.379,2.589
2025-08-28,Peso Chileno,0.003,
2025-08-28,Libra Esterlina,4.739,4.835
2025-08-28,Yen Japonés,0.022,0.024
2025-08-28,Peso Mexicano,0.189,0.19
2025-08-28,Franco Suizo,4.075,
2025-08-28,Euro,3.827,4.347
