fecha_consulta,Moneda,Compra,Venta
2025-11-20,Dólar de N.A.,3.372,3.38
2025-11-20,Dólar Canadiense,2.138,2.421
2025-11-20,Peso Chileno,0.003,
2025-11-20,Libra Esterlina,4.269,4.511
2025-11-20,Yen Japonés,0.021,0.022
2025-11-20,Peso Mexicano,0.184,
2025-11-20,Franco Suizo,3.887,4.63
2025-11-20,Euro,3.641,3.999
