fecha_consulta,Moneda,Compra,Venta
2025-07-09,Dólar de N.A.,3.557,3.563
2025-07-09,Dólar Canadiense,2.406,2.619
2025-07-09,Peso Chileno,0.003,
2025-07-09,Libra Esterlina,4.556,5.007
2025-07-09,Yen Japonés,0.024,0.025
2025-07-09,Peso Mexicano,0.19,0.205
2025-07-09,Franco Suizo,4.173,4.524
2025-07-09,Euro,3.948,4.412
