fecha_consulta,Moneda,Compra,Venta
2025-07-01,Dólar de N.A.,3.534,3.549
2025-07-01,Dólar Australiano,2.133,
2025-07-01,Dólar Canadiense,2.394,2.739
2025-07-01,Peso Chileno,0.003,
2025-07-01,Libra Esterlina,4.809,5.082
2025-07-01,Yen Japonés,0.025,
2025-07-01,Peso Mexicano,0.187,0.189
2025-07-01,Franco Suizo,4.093,
2025-07-01,Euro,3.924,4.397
