fecha_consulta,Moneda,Compra,Venta
2025-08-19,Dólar de N.A.,3.549,3.561
2025-08-19,Dólar Canadiense,2.373,2.795
2025-08-19,Peso Chileno,0.003,
2025-08-19,Libra Esterlina,4.595,4.805
2025-08-19,Peso Mexicano,0.186,0.19
2025-08-19,Franco Suizo,4.468,4.665
2025-08-19,Euro,3.864,4.406
