fecha_consulta,Moneda,Compra,Venta
2025-09-04,Dólar de N.A.,3.527,3.534
2025-09-04,Dólar Australiano,2.117,
2025-09-04,Dólar Canadiense,2.368,2.838
2025-09-04,Peso Chileno,0.003,
2025-09-04,Libra Esterlina,,4.831
2025-09-04,Yen Japonés,0.023,0.033
2025-09-04,Peso Mexicano,0.188,0.191
2025-09-04,Franco Suizo,4.043,4.666
2025-09-04,Euro,3.828,4.342
