fecha_consulta,Moneda,Compra,Venta
2025-08-20,Dólar de N.A.,3.531,3.538
2025-08-20,Dólar Australiano,2.274,2.502
2025-08-20,Peso Chileno,0.003,
2025-08-20,Libra Esterlina,4.752,5.162
2025-08-20,Yen Japonés,0.024,0.025
2025-08-20,Peso Mexicano,0.187,0.188
2025-08-20,Franco Suizo,3.992,4.424
2025-08-20,Euro,4.016,4.23
