fecha_consulta,Moneda,Compra,Venta
2026-07-16,Dólar de N.A.,3.381,3.391
2026-07-16,Dólar Australiano,2.161,
2026-07-16,Dólar Canadiense,2.24,2.418
2026-07-16,Peso Chileno,0.003,
2026-07-16,Libra Esterlina,4.234,4.622
2026-07-16,Yen Japonés,,0.022
2026-07-16,Peso Mexicano,,0.196
2026-07-16,Franco Suizo,3.831,4.3
2026-07-16,Euro,3.706,4.008
