fecha_consulta,Moneda,Compra,Venta
2025-08-18,Dólar de N.A.,3.557,3.563
2025-08-18,Dólar Australiano,2.309,2.442
2025-08-18,Dólar Canadiense,2.378,2.763
2025-08-18,Peso Chileno,0.003,
2025-08-18,Libra Esterlina,4.561,4.961
2025-08-18,Peso Mexicano,0.189,0.192
2025-08-18,Franco Suizo,4.491,4.527
2025-08-18,Euro,3.908,4.37
