fecha_consulta,Moneda,Compra,Venta
2026-02-06,Dólar de N.A.,3.363,3.368
2026-02-06,Dólar Canadiense,2.276,2.598
2026-02-06,Peso Chileno,0.003,
2026-02-06,Libra Esterlina,4.63,4.637
2026-02-06,Yen Japonés,0.02,0.022
2026-02-06,Peso Mexicano,0.193,0.194
2026-02-06,Franco Suizo,4.075,
2026-02-06,Euro,3.702,4.137
