fecha_consulta,Moneda,Compra,Venta
2025-11-04,Dólar de N.A.,3.366,3.378
2025-11-04,Dólar Australiano,2.1,
2025-11-04,Dólar Canadiense,2.236,2.411
2025-11-04,Libra Esterlina,4.248,4.549
2025-11-04,Yen Japonés,0.022,0.023
2025-11-04,Peso Mexicano,0.181,0.185
2025-11-04,Franco Suizo,3.805,4.197
2025-11-04,Euro,3.648,4.057
