fecha_consulta,Moneda,Compra,Venta
2026-06-08,Dólar de N.A.,3.442,3.443
2026-06-08,Dólar Australiano,2.236,2.721
2026-06-08,Dólar Canadiense,2.309,2.545
2026-06-08,Peso Chileno,0.003,
2026-06-08,Libra Esterlina,4.445,4.663
2026-06-08,Yen Japonés,0.021,0.022
2026-06-08,Peso Mexicano,0.198,0.199
2026-06-08,Franco Suizo,4.0,4.359
2026-06-08,Euro,3.731,4.202
