fecha_consulta,Moneda,Compra,Venta
2026-03-23,Dólar de N.A.,3.469,3.477
2026-03-23,Dólar Australiano,,2.653
2026-03-23,Dólar Canadiense,2.334,2.635
2026-03-23,Peso Chileno,0.003,
2026-03-23,Libra Esterlina,4.368,4.505
2026-03-23,Yen Japonés,,0.027
2026-03-23,Peso Mexicano,0.194,0.195
2026-03-23,Franco Suizo,4.03,4.564
2026-03-23,Euro,3.803,4.183
