fecha_consulta,Moneda,Compra,Venta
2025-09-23,Dólar de N.A.,3.499,3.51
2025-09-23,Dólar Australiano,,2.501
2025-09-23,Dólar Canadiense,,2.554
2025-09-23,Peso Chileno,0.003,
2025-09-23,Libra Esterlina,4.697,4.807
2025-09-23,Yen Japonés,0.023,0.024
2025-09-23,Peso Mexicano,0.19,0.192
2025-09-23,Franco Suizo,4.101,
2025-09-23,Euro,3.87,4.289
