fecha_consulta,Moneda,Compra,Venta
2025-09-06,Dólar de N.A.,3.519,3.527
2025-09-06,Dólar Australiano,,2.313
2025-09-06,Dólar Canadiense,2.53,2.558
2025-09-06,Peso Chileno,0.003,
2025-09-06,Libra Esterlina,4.737,5.017
2025-09-06,Peso Mexicano,0.188,0.189
2025-09-06,Franco Suizo,4.396,4.427
2025-09-06,Euro,4.115,4.327
