fecha_consulta,Moneda,Compra,Venta
2026-06-12,Dólar de N.A.,3.39,3.394
2026-06-12,Dólar Australiano,2.366,2.59
2026-06-12,Dólar Canadiense,2.258,2.634
2026-06-12,Peso Chileno,0.003,
2026-06-12,Libra Esterlina,4.384,4.559
2026-06-12,Yen Japonés,0.021,0.022
2026-06-12,Franco Suizo,3.938,
2026-06-12,Euro,3.661,4.067
