fecha_consulta,Moneda,Compra,Venta
2026-02-12,Dólar de N.A.,3.352,3.363
2026-02-12,Dólar Australiano,,2.597
2026-02-12,Dólar Canadiense,2.333,2.559
2026-02-12,Peso Chileno,0.003,
2026-02-12,Libra Esterlina,4.413,4.608
2026-02-12,Peso Mexicano,0.194,0.196
2026-02-12,Franco Suizo,4.019,
2026-02-12,Euro,3.723,4.175
