fecha_consulta,Moneda,Compra,Venta
2026-07-23,Dólar de N.A.,3.398,3.404
2026-07-23,Dólar Australiano,,2.565
2026-07-23,Dólar Canadiense,,2.676
2026-07-23,Libra Esterlina,4.14,4.77
2026-07-23,Peso Mexicano,0.195,0.196
2026-07-23,Euro,3.642,3.96
