fecha_consulta,Moneda,Compra,Venta
2026-06-16,Dólar de N.A.,3.375,3.387
2026-06-16,Dólar Canadiense,2.251,2.526
2026-06-16,Libra Esterlina,4.505,4.694
2026-06-16,Yen Japonés,0.021,
2026-06-16,Peso Mexicano,0.196,0.198
2026-06-16,Franco Suizo,3.92,4.736
2026-06-16,Euro,3.726,4.023
