fecha_consulta,Moneda,Compra,Venta
2026-07-08,Dólar de N.A.,3.401,3.409
2026-07-08,Dólar Australiano,2.162,2.409
2026-07-08,Dólar Canadiense,2.271,2.414
2026-07-08,Peso Chileno,0.004,
2026-07-08,Libra Esterlina,4.33,4.638
2026-07-08,Yen Japonés,,0.024
2026-07-08,Peso Mexicano,0.194,0.195
2026-07-08,Franco Suizo,3.96,4.393
2026-07-08,Euro,3.622,4.025
