fecha_consulta,Moneda,Compra,Venta
2026-03-20,Dólar de N.A.,3.447,3.454
2026-03-20,Dólar Canadiense,,2.592
2026-03-20,Peso Chileno,0.003,
2026-03-20,Libra Esterlina,4.273,4.773
2026-03-20,Yen Japonés,,0.022
2026-03-20,Peso Mexicano,0.192,0.193
2026-03-20,Franco Suizo,,4.715
2026-03-20,Euro,3.735,4.103
