fecha_consulta,Moneda,Compra,Venta
2026-05-27,Dólar de N.A.,3.412,3.42
2026-05-27,Dólar Canadiense,2.296,2.48
2026-05-27,Libra Esterlina,4.214,4.615
2026-05-27,Yen Japonés,,0.023
2026-05-27,Peso Mexicano,0.197,0.198
2026-05-27,Franco Suizo,4.159,4.359
2026-05-27,Euro,3.714,4.341
