fecha_consulta,Moneda,Compra,Venta
2026-06-10,Dólar de N.A.,3.372,3.375
2026-06-10,Dólar Canadiense,2.235,2.42
2026-06-10,Libra Esterlina,4.373,4.524
2026-06-10,Yen Japonés,,0.022
2026-06-10,Peso Mexicano,,0.201
2026-06-10,Franco Suizo,3.944,4.243
2026-06-10,Euro,3.633,4.122
