fecha_consulta,Moneda,Compra,Venta
2025-10-31,Dólar de N.A.,3.39,3.398
2025-10-31,Dólar Australiano,2.216,
2025-10-31,Dólar Canadiense,,2.729
2025-10-31,Peso Chileno,0.003,
2025-10-31,Libra Esterlina,4.269,4.526
2025-10-31,Yen Japonés,0.022,0.024
2025-10-31,Peso Mexicano,0.182,0.183
2025-10-31,Franco Suizo,3.888,4.449
2025-10-31,Euro,3.681,4.087
