fecha_consulta,Moneda,Compra,Venta
2026-04-15,Dólar de N.A.,3.38,3.39
2026-04-15,Dólar Canadiense,,2.53
2026-04-15,Libra Esterlina,,4.629
2026-04-15,Yen Japonés,0.021,0.022
2026-04-15,Franco Suizo,4.325,4.359
2026-04-15,Euro,3.779,4.126
