fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2026-08-21,Moneda Nacional (TAMN),16.77,porcentaje,anual,SBS
2026-08-21,Moneda Nacional (TAMN+1),17.77,porcentaje,anual,SBS
2026-08-21,Moneda Nacional (TAMN+2),18.77,porcentaje,anual,SBS
2026-08-21,Moneda Extranjera (TAMEX),9.37,porcentaje,anual,SBS
