fecha_consulta,Moneda,Compra,Venta
2026-09-24,Dólar de N.A.,3.38,3.385
2026-09-24,Dólar Canadiense,2.165,2.408
2026-09-24,Peso Chileno,0.003,
2026-09-24,Libra Esterlina,4.102,4.633
2026-09-24,Yen Japonés,,0.022
2026-09-24,Peso Mexicano,0.193,0.194
2026-09-24,Franco Suizo,3.921,4.2
2026-09-24,Euro,3.58,3.948
