fecha_consulta,Moneda,Compra,Venta
2025-10-03,Dólar de N.A.,3.479,3.485
2025-10-03,Dólar Australiano,2.287,
2025-10-03,Dólar Canadiense,2.165,2.512
2025-10-03,Peso Chileno,0.003,
2025-10-03,Libra Esterlina,4.666,4.702
2025-10-03,Yen Japonés,0.024,0.024
2025-10-03,Peso Mexicano,0.188,0.189
2025-10-03,Franco Suizo,4.267,
2025-10-03,Euro,4.066,4.272
