fecha_consulta,Moneda,Compra,Venta
2026-08-27,Dólar de N.A.,3.339,3.35
2026-08-27,Dólar Canadiense,2.321,2.416
2026-08-27,Peso Chileno,0.003,
2026-08-27,Libra Esterlina,4.248,4.823
2026-08-27,Yen Japonés,,0.024
2026-08-27,Peso Mexicano,0.197,0.198
2026-08-27,Franco Suizo,3.88,
2026-08-27,Euro,3.611,4.085
