fecha_consulta,Moneda,Compra,Venta
2026-09-08,Dólar de N.A.,3.351,3.372
2026-09-08,Dólar Australiano,2.413,
2026-09-08,Dólar Canadiense,2.189,2.442
2026-09-08,Peso Chileno,0.003,
2026-09-08,Libra Esterlina,4.29,4.592
2026-09-08,Yen Japonés,,0.021
2026-09-08,Peso Mexicano,,0.2
2026-09-08,Franco Suizo,3.848,
2026-09-08,Euro,3.896,3.909
