fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2026-05-05,Moneda Nacional (TAMN),16.30,porcentaje,anual,SBS
2026-05-05,Moneda Nacional (TAMN+1),17.30,porcentaje,anual,SBS
2026-05-05,Moneda Nacional (TAMN+2),18.30,porcentaje,anual,SBS
2026-05-05,Moneda Extranjera (TAMEX),9.67,porcentaje,anual,SBS
