fecha_consulta,Moneda,Compra,Venta
2026-06-29,Dólar de N.A.,3.406,3.415
2026-06-29,Dólar Australiano,2.16,2.58
2026-06-29,Dólar Canadiense,2.315,2.621
2026-06-29,Peso Chileno,0.003,
2026-06-29,Libra Esterlina,4.474,4.894
2026-06-29,Yen Japonés,,0.022
2026-06-29,Peso Mexicano,,0.201
2026-06-29,Franco Suizo,3.912,4.566
2026-06-29,Euro,3.625,4.052
