fecha_consulta,Moneda,Compra,Venta
2025-08-01,Dólar de N.A.,3.575,3.588
2025-08-01,Dólar Canadiense,2.391,2.607
2025-08-01,Peso Chileno,0.003,
2025-08-01,Libra Esterlina,4.485,5.008
2025-08-01,Yen Japonés,0.023,
2025-08-01,Peso Mexicano,0.189,0.2
2025-08-01,Franco Suizo,4.048,4.77
2025-08-01,Euro,3.797,4.38
