fecha_consulta,Moneda,Compra,Venta
2026-06-26,Dólar de N.A.,3.408,3.415
2026-06-26,Dólar Canadiense,2.33,2.41
2026-06-26,Peso Chileno,0.003,
2026-06-26,Libra Esterlina,4.32,4.941
2026-06-26,Yen Japonés,,0.022
2026-06-26,Peso Mexicano,0.194,0.194
2026-06-26,Franco Suizo,4.019,4.384
2026-06-26,Euro,3.776,3.953
