fecha_consulta,Moneda,Compra,Venta
2026-05-06,Dólar de N.A.,3.491,3.498
2026-05-06,Dólar Canadiense,2.461,2.572
2026-05-06,Peso Chileno,0.003,
2026-05-06,Libra Esterlina,4.568,4.793
2026-05-06,Peso Mexicano,0.2,0.208
2026-05-06,Franco Suizo,4.149,4.472
2026-05-06,Euro,3.844,4.248
