fecha_consulta,Moneda,Compra,Venta
2026-08-10,Dólar de N.A.,3.374,3.391
2026-08-10,Dólar Canadiense,2.416,2.523
2026-08-10,Peso Chileno,0.003,
2026-08-10,Libra Esterlina,,4.581
2026-08-10,Yen Japonés,,0.023
2026-08-10,Peso Mexicano,0.197,0.216
2026-08-10,Franco Suizo,4.197,4.525
2026-08-10,Euro,3.916,3.981
