fecha_consulta,Moneda,Compra,Venta
2026-09-16,Dólar de N.A.,3.372,3.379
2026-09-16,Dólar Canadiense,2.262,2.612
2026-09-16,Libra Esterlina,4.225,4.641
2026-09-16,Peso Mexicano,0.194,0.197
2026-09-16,Franco Suizo,3.786,4.443
2026-09-16,Euro,3.886,3.888
