fecha_consulta,Moneda,Compra,Venta
2026-01-27,Dólar de N.A.,3.346,3.356
2026-01-27,Dólar Canadiense,2.396,2.518
2026-01-27,Peso Chileno,0.003,
2026-01-27,Libra Esterlina,4.333,4.7
2026-01-27,Yen Japonés,0.022,
2026-01-27,Peso Mexicano,,0.194
2026-01-27,Franco Suizo,4.028,4.454
2026-01-27,Euro,3.768,4.13
