fecha_consulta,Moneda,Compra,Venta
2025-07-04,Dólar de N.A.,3.538,3.547
2025-07-04,Peso Chileno,0.003,
2025-07-04,Libra Esterlina,4.692,5.113
2025-07-04,Yen Japonés,0.024,
2025-07-04,Peso Mexicano,0.188,0.189
2025-07-04,Franco Suizo,4.097,
2025-07-04,Euro,3.872,4.443
