fecha_consulta,Moneda,Compra,Venta
2026-08-28,Dólar de N.A.,3.34,3.348
2026-08-28,Dólar Australiano,2.4,
2026-08-28,Dólar Canadiense,2.315,2.472
2026-08-28,Peso Chileno,0.003,
2026-08-28,Libra Esterlina,4.312,4.691
2026-08-28,Yen Japonés,0.021,0.021
2026-08-28,Peso Mexicano,0.197,0.198
2026-08-28,Franco Suizo,3.835,4.327
2026-08-28,Euro,3.641,4.02
