fecha_consulta,Moneda,Compra,Venta
2026-08-25,Dólar de N.A.,3.342,3.356
2026-08-25,Dólar Australiano,2.404,2.628
2026-08-25,Dólar Canadiense,,2.541
2026-08-25,Peso Chileno,0.003,
2026-08-25,Libra Esterlina,4.202,4.717
2026-08-25,Yen Japonés,0.021,
2026-08-25,Peso Mexicano,,0.198
2026-08-25,Franco Suizo,3.855,4.412
2026-08-25,Euro,3.86,3.939
