fecha_consulta,Moneda,Compra,Venta
2026-07-31,Dólar de N.A.,3.384,3.399
2026-07-31,Dólar Canadiense,,2.426
2026-07-31,Peso Chileno,0.003,
2026-07-31,Libra Esterlina,4.422,4.693
2026-07-31,Yen Japonés,0.021,0.022
2026-07-31,Peso Mexicano,0.195,0.196
2026-07-31,Franco Suizo,,4.212
2026-07-31,Euro,3.816,3.993
