fecha_consulta,Moneda,Compra,Venta
2025-10-20,Dólar de N.A.,3.378,3.389
2025-10-20,Dólar Canadiense,,2.576
2025-10-20,Libra Esterlina,4.514,4.646
2025-10-20,Yen Japonés,0.022,
2025-10-20,Peso Mexicano,0.183,0.184
2025-10-20,Franco Suizo,3.921,4.662
2025-10-20,Euro,3.723,4.188
