fecha_consulta,Moneda,Compra,Venta
2026-02-19,Dólar de N.A.,3.345,3.353
2026-02-19,Dólar Canadiense,,2.598
2026-02-19,Peso Chileno,0.003,
2026-02-19,Libra Esterlina,4.455,4.555
2026-02-19,Yen Japonés,0.022,0.022
2026-02-19,Peso Mexicano,0.195,0.196
2026-02-19,Franco Suizo,3.962,4.54
2026-02-19,Euro,3.822,4.14
