fecha_consulta,Moneda,Compra,Venta
2026-07-01,Dólar de N.A.,3.403,3.415
2026-07-01,Peso Chileno,0.003,
2026-07-01,Libra Esterlina,4.525,4.683
2026-07-01,Yen Japonés,0.021,0.022
2026-07-01,Peso Mexicano,,0.195
2026-07-01,Franco Suizo,,4.307
2026-07-01,Euro,3.635,3.927
