fecha_consulta,Moneda,Compra,Venta
2026-05-14,Dólar de N.A.,3.421,3.426
2026-05-14,Dólar Canadiense,2.488,2.576
2026-05-14,Peso Chileno,0.003,
2026-05-14,Libra Esterlina,,4.654
2026-05-14,Peso Mexicano,0.199,0.199
2026-05-14,Franco Suizo,,4.461
2026-05-14,Euro,3.911,4.058
