fecha_consulta,Moneda,Compra,Venta
2026-01-23,Dólar de N.A.,3.352,3.36
2026-01-23,Dólar Canadiense,2.279,2.444
2026-01-23,Peso Chileno,0.003,
2026-01-23,Libra Esterlina,4.513,4.547
2026-01-23,Yen Japonés,0.021,
2026-01-23,Franco Suizo,,4.243
2026-01-23,Euro,3.738,4.046
