fecha_consulta,Indicador,Último,Anterior,Unidad,Referencia
2025-09-14,Reporte ADP De Empleo,54.00,106.00,Mil,Aug 2025
2025-09-14,Recortes de empleo Challenger,85979.00,62075.00,Personas,Aug 2025
2025-09-14,Peticiones extendidas de desempleo,1939.00,1939.00,Mil,Aug 2025
2025-09-14,Peticiones por desempleo,263.00,236.00,Mil,Sep 2025
2025-09-14,Jolts Vacantes de Empleo,7181.00,7357.00,Mil,Jul 2025
2025-09-14,Nóminas no agrícolas,22.00,79.00,Mil,Aug 2025
2025-09-14,Tasa de desempleo,4.30,4.20,Por Ciento,Aug 2025
