fecha_consulta,Moneda,Compra,Venta
2025-11-06,Dólar de N.A.,3.371,3.381
2025-11-06,Dólar Canadiense,2.382,2.4
2025-11-06,Peso Chileno,0.003,
2025-11-06,Libra Esterlina,4.123,4.521
2025-11-06,Yen Japonés,0.022,0.024
2025-11-06,Peso Mexicano,0.181,0.181
2025-11-06,Franco Suizo,3.933,4.591
2025-11-06,Euro,3.603,4.052
