fecha_consulta,Moneda,Compra,Venta
2026-03-01,Dólar de N.A.,3.35,3.361
2026-03-01,Dólar Canadiense,2.122,2.473
2026-03-01,Libra Esterlina,,4.611
2026-03-01,Yen Japonés,0.021,0.022
2026-03-01,Peso Mexicano,0.194,0.196
2026-03-01,Franco Suizo,4.041,4.794
2026-03-01,Euro,3.941,4.12
