fecha_consulta,Moneda,Compra,Venta
2026-07-18,Dólar de N.A.,3.402,3.408
2026-07-18,Dólar Canadiense,2.283,2.529
2026-07-18,Peso Chileno,0.003,
2026-07-18,Libra Esterlina,4.306,4.728
2026-07-18,Yen Japonés,0.02,0.021
2026-07-18,Peso Mexicano,0.194,0.195
2026-07-18,Franco Suizo,3.995,4.236
2026-07-18,Euro,3.77,3.964
