fecha_consulta,Moneda,Compra,Venta
2026-03-14,Dólar de N.A.,3.446,3.453
2026-03-14,Dólar Australiano,,2.652
2026-03-14,Dólar Canadiense,2.334,2.723
2026-03-14,Peso Chileno,0.003,
2026-03-14,Libra Esterlina,4.586,4.739
2026-03-14,Yen Japonés,0.021,
2026-03-14,Peso Mexicano,0.193,0.193
2026-03-14,Franco Suizo,4.037,4.55
2026-03-14,Euro,3.672,4.156
