fecha_consulta,Moneda,Compra,Venta
2025-11-21,Dólar de N.A.,3.377,3.385
2025-11-21,Dólar Australiano,2.009,
2025-11-21,Dólar Canadiense,2.391,2.415
2025-11-21,Peso Chileno,0.003,
2025-11-21,Libra Esterlina,4.162,4.723
2025-11-21,Yen Japonés,0.021,
2025-11-21,Peso Mexicano,0.184,0.185
2025-11-21,Franco Suizo,3.823,4.229
2025-11-21,Euro,3.681,4.103
