fecha_consulta,Moneda,Compra,Venta
2026-06-17,Dólar de N.A.,3.376,3.382
2026-06-17,Dólar Australiano,2.185,
2026-06-17,Dólar Canadiense,2.238,2.421
2026-06-17,Peso Chileno,0.003,
2026-06-17,Libra Esterlina,4.475,4.825
2026-06-17,Yen Japonés,0.021,0.023
2026-06-17,Peso Mexicano,0.196,0.197
2026-06-17,Franco Suizo,3.92,4.326
2026-06-17,Euro,3.909,3.948
