fecha_consulta,Moneda,Compra,Venta
2026-02-03,Dólar de N.A.,3.358,3.369
2026-02-03,Dólar Australiano,2.313,2.384
2026-02-03,Dólar Canadiense,2.329,2.46
2026-02-03,Peso Chileno,0.004,0.004
2026-02-03,Libra Esterlina,4.596,4.816
2026-02-03,Yen Japonés,0.021,0.025
2026-02-03,Peso Mexicano,0.192,0.197
2026-02-03,Franco Suizo,4.0,
2026-02-03,Euro,3.704,4.169
