fecha_consulta,Moneda,Compra,Venta
2026-09-01,Dólar de N.A.,3.357,3.367
2026-09-01,Dólar Canadiense,,2.46
2026-09-01,Libra Esterlina,4.49,4.722
2026-09-01,Peso Mexicano,0.197,0.198
2026-09-01,Franco Suizo,3.85,4.297
2026-09-01,Euro,3.874,3.882
