fecha_consulta,Moneda,Compra,Venta
2026-03-26,Dólar de N.A.,3.459,3.468
2026-03-26,Dólar Canadiense,2.335,2.53
2026-03-26,Peso Chileno,0.003,
2026-03-26,Libra Esterlina,4.349,4.841
2026-03-26,Peso Mexicano,0.195,0.196
2026-03-26,Franco Suizo,4.042,4.411
2026-03-26,Euro,3.74,4.183
