fecha_consulta,tipo_interes,valor,unidad,frecuencia,fuente
2025-07-21,Moneda Nacional (TAMN),14.90,porcentaje,anual,SBS
2025-07-21,Moneda Nacional (TAMN+1),15.90,porcentaje,anual,SBS
2025-07-21,Moneda Nacional (TAMN+2),16.90,porcentaje,anual,SBS
2025-07-21,Moneda Extranjera (TAMEX),9.60,porcentaje,anual,SBS
