fecha_consulta,Moneda,Compra,Venta
2026-04-30,Dólar de N.A.,3.523,3.529
2026-04-30,Dólar Australiano,2.303,
2026-04-30,Dólar Canadiense,2.43,2.619
2026-04-30,Peso Chileno,0.003,
2026-04-30,Libra Esterlina,4.453,4.863
2026-04-30,Peso Mexicano,0.202,0.202
2026-04-30,Franco Suizo,,4.542
2026-04-30,Euro,3.875,4.268
