fecha_consulta,Moneda,Compra,Venta
2026-02-20,Dólar de N.A.,3.36,3.366
2026-02-20,Dólar Australiano,,2.562
2026-02-20,Dólar Canadiense,,2.793
2026-02-20,Peso Chileno,0.003,
2026-02-20,Libra Esterlina,,4.665
2026-02-20,Yen Japonés,0.021,0.027
2026-02-20,Peso Mexicano,0.194,0.195
2026-02-20,Franco Suizo,,4.358
2026-02-20,Euro,3.932,4.139
