fecha_consulta,Moneda,Compra,Venta
2026-03-31,Dólar de N.A.,3.48,3.495
2026-03-31,Dólar Canadiense,2.451,2.513
2026-03-31,Peso Chileno,0.003,
2026-03-31,Libra Esterlina,4.643,4.798
2026-03-31,Yen Japonés,,0.022
2026-03-31,Peso Mexicano,0.193,0.193
2026-03-31,Franco Suizo,4.343,4.553
2026-03-31,Euro,3.872,4.157
