fecha_consulta,Moneda,Compra,Venta
2026-07-10,Dólar de N.A.,3.399,3.406
2026-07-10,Dólar Canadiense,,2.409
2026-07-10,Libra Esterlina,4.233,4.823
2026-07-10,Peso Mexicano,0.193,0.194
2026-07-10,Franco Suizo,3.924,4.269
2026-07-10,Euro,3.646,4.015
