fecha_consulta,Moneda,Compra,Venta
2025-07-16,Dólar de N.A.,3.561,3.569
2025-07-16,Dólar Australiano,2.318,2.564
2025-07-16,Dólar Canadiense,2.364,2.672
2025-07-16,Libra Esterlina,4.434,4.928
2025-07-16,Peso Mexicano,0.189,0.192
2025-07-16,Franco Suizo,4.1,4.493
2025-07-16,Euro,3.945,4.449
